Id,Count
w_da8166c,2
w_94dcd2b,1
w_9ce3725,1
w_9164e9a,1
w_6f62459,1
w_e34ff4a,2
w_ff3efba,1
w_9786485,1
w_82e5785,1
w_d64a9fa,1
w_927dcdc,1
w_587753f,2
w_ad072b0,4
w_bbf0c38,1
w_002c810,1
w_573d141,1
w_c650bde,1
w_09de1a5,2
w_0e7aae1,2
w_bfb6262,1
w_755fc10,1
w_6943d6f,1
w_1f85037,2
w_35b5c5d,1
w_f636f80,2
w_16a13bb,1
w_b9373bc,2
w_54ea24d,1
w_06fb64a,1
w_0c76541,2
w_e1b8378,1
w_e244fc3,1
w_06e6d5f,1
w_ab643d1,1
w_371d32d,2
w_3f5eda7,1
w_2a98962,2
w_d609d41,1
w_2fe1c3f,2
w_cf8ce56,4
w_675d7d7,1
w_1fc42e2,1
w_aae50c8,1
w_06de0a6,1
w_04f5a19,2
w_adcaf2a,1
w_0bfc890,2
w_8dc893c,1
w_b0ffd3b,1
w_358c519,2
w_3f6f934,1
w_cfdd1c0,1
w_46ccc6f,2
w_adb1dff,2
w_c4ebf9e,1
w_775504f,1
w_1d6a9f7,1
w_6e0e2ae,1
w_cdb8e7f,1
w_385330e,2
w_f4d8d01,1
w_62db660,1
w_ef74616,1
w_90df70c,1
w_4953900,1
w_c9fc1f5,2
w_0f8ab07,1
w_dd08014,2
w_115e880,1
w_922e139,1
w_0e9f07a,4
w_efc261b,1
w_5801869,1
w_e53ba4a,1
w_424b5fd,1
w_2c0f96c,1
w_d15dd0b,3
w_a6125c4,1
w_3ff6d0e,1
w_3d1f606,1
w_086f404,1
w_dc97eed,1
w_8fad4d2,2
w_dcbdd01,2
w_a404c77,1
w_8ea0c7d,1
w_5f39ad8,1
w_07019f4,1
w_ae1634e,1
w_dfdfeeb,1
w_b48ce14,2
w_64062df,1
w_f812227,1
w_9af8493,1
w_8092ea7,1
w_2843a30,1
w_84dadae,3
w_b1ea71c,1
w_5365497,1
w_5910d78,1
w_90e9447,1
w_bec9c95,2
w_2330989,1
w_5f6f211,1
w_bfae26b,2
w_f24a2de,1
w_1e3b8e8,1
w_b39aff5,2
w_3476b19,1
w_06292cd,1
w_f353d69,1
w_491e1d4,2
w_a44a9b2,1
w_e39f7d5,1
w_871decc,1
w_6e305f5,1
w_01d790e,1
w_ded2682,1
w_6fa469c,1
w_6dce358,1
w_a63cd8d,2
w_27aa28c,1
w_d907b6c,3
w_919f33b,1
w_3d72a96,1
w_c9fbac4,1
w_2623b69,1
w_2ed1e39,1
w_cc86d58,1
w_445a265,2
w_b200738,1
w_7dd1222,1
w_cff7fde,1
w_db602dc,1
w_2d1d67a,3
w_082f603,1
w_ed2b6f5,1
w_2c1a562,2
w_076bb5a,2
w_41d5251,1
w_75df747,1
w_78cfcbf,1
w_bd73f1d,1
w_aeabde9,2
w_6f3a3ec,2
w_62c76f3,2
w_7085ad6,1
w_082978e,1
w_6b90e54,1
w_a60f405,1
w_9664ca8,1
w_9852689,1
w_81c7c90,1
w_4e902c2,1
w_05eb863,1
w_c6c60c8,2
w_c178056,2
w_b012783,1
w_4e40657,2
w_1f8c439,1
w_3e5a926,1
w_4d96d06,1
w_67e9aa8,1
w_7342df0,2
w_bc2369c,1
w_a415092,1
w_683af30,1
w_4370f94,1
w_11ce746,1
w_f784bac,1
w_b78835b,1
w_3518604,1
w_9be951c,2
w_d18083c,1
w_fae5d67,1
w_6e77fd0,1
w_fbdddd6,2
w_529b41b,1
w_2592960,1
w_8b23e5f,2
w_6c886f0,3
w_938701c,2
w_af493e1,1
w_3514a84,1
w_401f5a1,1
w_ed009d3,3
w_a8ebc69,1
w_3f567ce,1
w_dd4cd65,1
w_6c4a986,1
w_8e174c4,1
w_1f78a1e,1
w_6e76427,3
w_06376db,2
w_06f3291,1
w_6d8519e,1
w_e01be7a,1
w_ea91c50,3
w_dd79a10,2
w_cafaa6f,1
w_fee1e3e,1
w_28d57ec,2
w_f5baf10,2
w_57733e3,1
w_57bc12e,2
w_52cd115,2
w_6b28b1c,1
w_d3e3b56,1
w_2a2bcf1,2
w_be235cb,2
w_2409871,1
w_dccbb2e,1
w_79b8562,2
w_310a26b,1
w_eeea781,2
w_e2c24d2,2
w_357617e,1
w_2de1c5c,1
w_b5f7e89,2
w_c1c5512,1
w_7c9f76d,2
w_ab2f0eb,3
w_8284c0b,3
w_0140c92,1
w_7781e53,1
w_651236e,1
w_be2ce29,2
w_9ac40d5,1
w_d1e0f06,2
w_55782b0,1
w_ce66f9a,1
w_bbe79c3,1
w_bfd6858,1
w_c61a67b,2
w_9a77724,2
w_84df97b,1
w_24b2561,1
w_f546938,2
w_a67b4e6,1
w_523fb3a,1
w_a4d8d43,1
w_d108da5,1
w_8d8d839,1
w_4e01dd9,1
w_1efb6fa,1
w_b8b8383,1
w_8e5d8ff,2
w_074a5ba,1
w_4797776,1
w_7f5f3b8,2
w_243b654,2
w_197979e,1
w_36fdacd,1
w_9d59121,1
w_b54f70f,5
w_56d8530,1
w_3d7dbf1,1
w_2136d08,1
w_a1756d9,1
w_030ac9b,2
w_ab8af2b,1
w_3b50da5,1
w_abfdd10,3
w_aec2b6d,1
w_1faf1e4,1
w_69efdbe,1
w_d945006,2
w_aee06ab,1
w_38e4345,1
w_ed2e7d6,1
w_103aca2,1
w_ae09e99,1
w_e038ff1,1
w_15f43ea,1
w_52b60a6,3
w_283ceeb,1
w_48a6027,2
w_38fc953,1
w_4bd850b,1
w_cbeade6,1
w_c554b6f,1
w_dec3c84,1
w_ab629bb,2
w_d055e5f,1
w_dd18ea8,1
w_0c76e03,1
w_037b23f,1
w_d0ce152,1
w_0fb38fe,1
w_2d5dc31,1
w_5c4c166,1
w_0d93517,1
w_bc1519b,1
w_d2facb4,1
w_43fc74c,2
w_4669e6a,2
w_9407749,1
w_d98ba44,1
w_2362d7f,1
w_d8d0dd9,2
w_d593be8,1
w_82d50c5,1
w_b7c9e1e,2
w_988e8ec,1
w_4ede58b,1
w_621575d,1
w_9eb6492,1
w_86220e0,1
w_82ba482,1
w_a689d7a,1
w_5be4e45,2
w_974c37d,1
w_ac608c7,1
w_ac90846,2
w_c2524c4,1
w_c371f0d,2
w_b4db669,1
w_99c484f,1
w_a023497,1
w_5d2dac8,1
w_bdf0447,1
w_8cafcf5,1
w_d4fc12d,1
w_2ae40f9,1
w_465e27a,1
w_da577dd,2
w_e1c796a,1
w_6dfc3f1,1
w_71670b3,1
w_60a2820,1
w_a074110,1
w_583aba1,2
w_57546d7,1
w_ac6aee2,1
w_50e2184,2
w_262ec5b,1
w_740c748,1
w_82fac51,1
w_f3addb7,1
w_aa5d5e3,1
w_2495755,1
w_d13848b,1
w_db0027e,1
w_bbdfec9,1
w_e5d087b,1
w_e63ea91,1
w_c562266,1
w_b07ec5d,1
w_ae924d9,1
w_a3d86da,1
w_c5b80f9,1
w_1b4b202,1
w_ffcf5fe,1
w_24c6ff8,2
w_a94396f,2
w_fb0c41f,1
w_210b625,1
w_b02f567,1
w_637c73b,1
w_5585ecf,3
w_2e4b740,1
w_854c18e,1
w_54c535e,1
w_5c3f03f,1
w_b4a7cd2,1
w_e76dcfe,1
w_5cf0e37,1
w_ef00141,1
w_ebdad2e,1
w_6fe3dac,1
w_6b41a2c,1
w_06313c8,1
w_68b59dd,2
w_996dca0,1
w_cb50f6e,2
w_248381e,1
w_5c85850,1
w_01976db,1
w_b57a7be,1
w_d217ab7,1
w_7f4e251,1
w_548a268,1
w_986cf31,2
w_95b6fde,1
w_2ef6741,1
w_82e7319,2
w_f70465f,1
w_fa955f1,1
w_c1b90d1,1
w_f7683f6,1
w_83d1ab6,1
w_fa478eb,1
w_b9cfccb,1
w_4024b54,1
w_c5a7b38,1
w_7091e67,2
w_d23bd09,1
w_8b647d4,1
w_0f84e7c,1
w_84308d6,3
w_362ebae,1
w_dee8b12,1
w_c7951e0,1
w_a4d7e8f,2
w_92cb6d9,2
w_c1e1867,1
w_d68cf7c,1
w_5c4f274,1
w_44803e4,1
w_0470377,1
w_84dc8cd,2
w_3132fce,1
w_515bd01,1
w_4b66b5f,2
w_8ace2d9,1
w_08eadf6,1
w_3e34e14,1
w_4b609e1,2
w_0c23936,1
w_e732406,1
w_0dd4a5d,1
w_f2b4c34,1
w_bad166a,1
w_3c880c2,2
w_d7998d1,2
w_66e8565,1
w_b72cdc1,2
w_5c2dc82,1
w_719ee7e,1
w_24076b5,1
w_881fca8,1
w_1ebcda9,2
w_7d02551,1
w_f4a7ad7,1
w_c6d4cb6,1
w_16fa149,1
w_0e325b0,1
w_64055b4,3
w_70a2a2f,1
w_e9605ca,1
w_f382f59,1
w_9541441,1
w_e486063,1
w_cfe7928,1
w_d1836e5,1
w_68ae353,1
w_99c4cce,1
w_6b3b848,1
w_94c3bf0,1
w_b423e9b,1
w_f121f0c,1
w_4ba728f,1
w_52196e1,1
w_6b00c91,1
w_6332313,1
w_4bdd289,1
w_f00c99d,1
w_e9a2c15,1
w_5a696c2,1
w_878f5ba,1
w_358cda3,1
w_9be308e,2
w_da3106e,1
w_d953953,1
w_a65abbf,1
w_92eaff4,1
w_bfecb74,1
w_ff1de02,1
w_4f717ba,1
w_ffe8693,1
w_ecd734e,2
w_73fe099,1
w_85c5adf,2
w_94da1e2,1
w_2f8895a,1
w_ab10c70,1
w_a7ef9a5,1
w_7ec7c3b,2
w_0cdca97,1
w_3b3f3ce,2
w_55ed30b,1
w_c2749eb,1
w_ebea167,2
w_655fe84,1
w_30b577d,1
w_28df1bb,1
w_9b9602c,1
w_ece94e8,1
w_5fedd5f,1
w_ae8bd64,1
w_72fea5e,2
w_e2ef16f,1
w_ab02160,1
w_628d615,1
w_b1abd47,1
w_2fcfc71,3
w_09c59c2,1
w_f06a10d,1
w_1c39fb1,1
w_443afc0,2
w_7c26ef7,1
w_f62bcba,1
w_db88b61,1
w_7b2e5ce,1
w_b2ef717,1
w_d0589c5,1
w_1b6f6dc,1
w_bd488f9,1
w_d8b4a5d,1
w_6fb7fe9,1
w_7e61174,1
w_86726bc,2
w_368f8bc,1
w_677be14,1
w_c5ec693,1
w_a7196c0,2
w_f94fc92,2
w_4eb128b,1
w_efd4d25,1
w_b101c26,1
w_5802b33,1
w_eddd5b4,2
w_55fffeb,1
w_9f9f220,1
w_070036a,1
w_4523384,1
w_fdd5a35,1
w_bb9497e,1
w_05d52d0,1
w_3eabdac,1
w_6cb656d,1
w_81eb375,1
w_d4c30a9,2
w_c88caf7,2
w_0cc0430,2
w_81d807a,1
w_8620eca,1
w_1fb652d,2
w_ac73445,1
w_2f9b02c,1
w_bc9188e,1
w_972e7db,1
w_367fb60,1
w_1d55e83,1
w_ea67beb,1
w_f8b7f05,1
w_8d1a7ba,1
w_8ad8cf1,1
w_f79ebf3,1
w_db4284b,1
w_a3dc2bd,1
w_e3ced4e,1
w_6e6a6ff,1
w_a34d26b,1
w_497efb9,1
w_a5f74b2,1
w_3f8ff7c,1
w_21666ad,1
w_9340ca3,1
w_808d40b,1
w_536beda,1
w_3e89f09,1
w_dfc9865,1
w_45867cd,1
w_9e52d87,1
w_9be2d22,1
w_7395388,1
w_297503e,1
w_3729146,1
w_245ac74,1
w_544128b,1
w_1220336,1
w_fd4376a,1
w_17e8846,1
w_421b9de,1
w_6f61a8a,1
w_879dcef,2
w_450fccf,1
w_0adb403,1
w_5652083,1
w_ec63b66,1
w_e738be6,1
w_65c24c3,1
w_717b048,1
w_94863b7,1
w_585fe5b,1
w_171ca39,1
w_8dda2f6,1
w_692574d,1
w_ecd2318,1
w_ba2bbbb,1
w_21ecbf3,2
w_04c9b23,2
w_e142c82,1
w_eccd505,1
w_73c0495,1
w_86918b8,1
w_dfd0ae8,1
w_1579152,1
w_e5ad760,1
w_068baa8,1
w_effbe89,1
w_e164857,1
w_0b995e5,1
w_c67271f,1
w_da04408,1
w_8eec034,1
w_8e04a78,1
w_6640084,1
w_86b8f3f,1
w_a68bac6,1
w_1ef6c12,1
w_8c6ad69,1
w_59f4653,1
w_989e081,1
w_fa3a41f,1
w_1d2ed91,1
w_d7bfad6,1
w_3bc4a4f,1
w_17ba5e4,1
w_fcc8a87,1
w_c6d75ff,2
w_c68b887,1
w_33eb301,1
w_a9a3878,1
w_84dbd14,1
w_02e8199,1
w_2ac2bac,1
w_b95749b,1
w_344f319,1
w_6579856,1
w_140a9ac,1
w_d3582f2,1
w_89ad73e,1
w_5037cfd,1
w_658f76d,1
w_c9a569d,1
w_01fc429,1
w_298a035,1
w_d05fc81,1
w_0741282,1
w_a046389,1
w_4126cb1,1
w_f854d6b,1
w_5fcd8d4,1
w_97d9f33,1
w_d3b48ef,1
w_f10aaf0,1
w_fdd9086,1
w_1d4e949,1
w_eacf402,1
w_ab41d9b,2
w_02ff6d6,2
w_122eec1,1
w_4b2e47b,1
w_961b5c4,1
w_567d88c,1
w_b67fcb9,1
w_628a326,1
w_41eb3b2,1
w_56fcc39,1
w_060ec6d,1
w_29e5e8e,1
w_14f15a0,1
w_dc9d8ae,1
w_31233f8,1
w_7aa47a8,1
w_e09baaa,1
w_d02f064,1
w_85d9e99,1
w_3bb142c,1
w_cf35076,1
w_da15e00,1
w_96deb8b,1
w_353d249,1
w_eec4e46,1
w_2f3badb,1
w_3ef0017,1
w_afe18e4,1
w_988d0aa,1
w_3ea05d5,1
w_7afb40a,1
w_b82d0eb,1
w_1dff836,1
w_25183b8,1
w_9888ce0,1
w_5089763,1
w_18ca0f1,1
w_4cb61b2,1
w_c5b8268,1
w_540ac0a,1
w_bb443aa,1
w_fc2726b,1
w_11ac036,1
w_ec7242a,1
w_0bdb7a5,1
w_9e6d17e,1
w_36ceee6,1
w_ec4b5d4,1
w_363a5aa,1
w_7e5b9da,1
w_d92b4c4,1
w_d8ae71c,1
w_d576dff,1
w_cd1905a,1
w_53d3f73,1
w_063282e,1
w_32e705d,1
w_f353e6a,1
w_6cb0480,1
w_85b3564,1
w_5dc4f38,1
w_f0ba4a2,1
w_d17d229,1
w_25b2b3d,1
w_9d49420,1
w_29e8496,1
w_c0c4587,1
w_d2d7c5d,1
w_898f02d,1
w_8ef82e2,1
w_6568270,1
w_314bc30,1
w_eae8af4,1
w_3e18700,1
w_1a151e5,1
w_2807565,1
w_17a108a,1
w_9f30885,1
